1,14028344,57,9.550293,27.186900,41
2,4415279,55,2.515545,23.394820,43
3,30003145,59,21.137345,27.751700,41
4,5253685,56,2.953660,26.620790,42
5,2021382,56,1.018871,28.153200,42
6,969356,52,0.416573,27.416490,36
7,7170013,52,4.613594,23.383740,30
8,2618503,50,1.339784,24.424520,32
9,313211,46,0.088022,21.503710,32
10,17805045,59,11.674318,27.734990,43
11,3525006,57,2.034209,28.750540,43
12,32334,45,0.008196,26.236210,35
13,831333,46,0.348750,19.507480,36
14,26088053,59,19.095123,28.499030,41
15,25792756,62,18.670568,31.454640,44
16,909219,42,0.390406,18.651620,24
17,-,-,-,-,-
18,1267588,55,0.525252,27.259430,43
19,154092,46,0.038929,22.987150,36
20,1995813,52,0.991888,24.572980,36
21,5668025,54,3.225142,26.403400,34
22,13338796,59,9.252116,28.247420,41
23,1398857,49,0.626181,24.277050,33
24,4691710,54,2.680584,26.312230,34
25,6227205,52,4.109824,24.700270,32
26,20161235,58,12.928656,27.585270,40
27,11278428,53,7.020697,25.459160,33
28,909442,52,0.402731,27.872710,36
29,3917549,54,2.255423,26.119070,38
30,215990,47,0.058862,24.840170,35
31,192534,50,0.058161,28.164810,38
32,17025056,59,11.044891,29.273740,43
33,18535767,60,11.984262,30.110060,42
34,2063117,52,1.041174,25.982460,36
35,4626661,55,2.599055,26.974810,39
36,2309697,52,1.170786,25.791490,36
37,20889986,58,13.482007,27.636040,40
38,827864,53,0.347142,28.710060,41
39,1118025,49,0.487618,24.280760,35
40,6540243,54,4.294394,26.380560,36
41,5727374,54,3.283760,26.121910,36
42,48447,42,0.011794,23.300040,30
43,7332466,64,4.560084,33.052830,48
44,2731989,50,1.415581,24.607500,32
45,539196,51,0.181675,27.316120,39
46,1430455,49,0.624675,22.917920,35
47,179689,47,0.049879,25.475310,35
48,119535,49,0.030014,25.168520,39
49,-,-,-,-,-
50,4399444,53,2.555659,25.099390,39
51,3031922,56,1.842237,28.074820,44
52,11641228,56,7.216637,26.803440,38
53,-,-,-,-,-
54,7221615,56,4.630365,27.820720,40
55,152123,41,0.040681,20.696140,29
56,-,-,-,-,-
57,484048,50,0.165633,26.117380,36
58,506538,51,0.176808,25.545290,37
59,-,-,-,-,-
60,-,-,-,-,-
61,508957,45,0.172935,21.727100,31
62,1828847,57,0.937720,29.084570,43
63,21862510,56,14.222952,25.547550,40
64,5622335,51,3.245485,23.618300,31
65,920623,47,0.392188,22.622820,31
66,-,-,-,-,-
67,8430894,50,5.267754,23.921400,28
68,5471060,51,3.162371,25.118000,31
69,4579005,53,2.595644,25.342840,37
70,8179227,52,5.180556,24.664400,30
71,557862,44,0.190836,20.630120,30
72,34437004,56,23.968038,25.394340,38
73,188717,49,0.064022,23.873070,37
74,1373939,56,0.606849,28.771620,46
75,3440513,48,2.086695,22.060240,30
76,7622602,57,4.832685,27.729740,41
77,2184110,54,1.096725,27.597980,34
78,619299,53,0.214450,27.380700,41
79,68633,42,0.020088,21.781100,28
80,3951356,57,2.282431,26.913580,43
81,744209,53,0.315827,28.051740,39
82,-,-,-,-,-
83,1900358,49,0.984506,24.127770,31
84,10972804,55,6.744144,26.658960,37
85,158355,44,0.039449,20.888590,32
86,195222,45,0.060297,22.290460,35
87,4681483,52,2.676666,25.962040,34
88,-,-,-,-,-
89,3559259,54,2.060548,26.461860,38
90,820923,50,0.347558,26.079190,36
91,18150875,57,11.791504,26.873360,41
92,-,-,-,-,-
93,438960,46,0.153255,20.965220,34
94,276325,53,0.075755,27.766560,45
95,751475,50,0.328187,25.063400,34
96,1263033,49,0.556525,22.922220,35
97,191601,44,0.052618,21.267770,32
98,9499694,54,5.939373,25.127290,34
99,5342754,57,3.023869,28.762480,39
100,4484857,54,2.564465,25.170230,38
